count,judge,statute,judge_total,stat_totals
2750,JD_SUTULA,2917.11,6,150
2751,JD_SUTULA,2917.21,17,504
2752,JD_SUTULA,2917.211,0,0
2753,JD_SUTULA,2917.31,6,97
2754,JD_SUTULA,2919.01,0,0
2755,JD_SUTULA,2919.10,0,0
2756,JD_SUTULA,2919.22,73,2274
2757,JD_SUTULA,2919.21,19,1023
2758,JD_SUTULA,2919.23,1,42
2759,JD_SUTULA,2919.25,219,7190
2760,JD_SUTULA,2919.27,20,423
2761,JD_SUTULA,2921.02,1,43
2762,JD_SUTULA,2921.03,0,66
2763,JD_SUTULA,2921.04,16,672
2764,JD_SUTULA,2921.11,0,8
2765,JD_SUTULA,2921.12,67,1916
2766,JD_SUTULA,2921.31,59,1161
2767,JD_SUTULA,2921.32,1,192
2768,JD_SUTULA,2921.33,96,2511
2769,JD_SUTULA,2921.34,48,1760
2770,JD_SUTULA,2921.36,20,514
2771,JD_SUTULA,2921.38,7,263
2772,JD_SUTULA,2921.41,1,31
2773,JD_SUTULA,2921.44,0,2
2774,JD_SUTULA,2921.45,0,2
2775,JD_SUTULA,2923.01,1,18
2776,JD_SUTULA,2923.02,0,2
2777,JD_SUTULA,2923.12,145,4548
2778,JD_SUTULA,2923.13,178,4605
2779,JD_SUTULA,2923.15,4,170
2780,JD_SUTULA,2923.20,5,150
2781,JD_SUTULA,2923.24,328,8509
2782,JD_SUTULA,2923.32,2,14
2783,JD_SUTULA,2923.42,3,53
2784,JD_SUTULA,2925.03,289,8016
2785,JD_SUTULA,2925.04,4,158
2786,JD_SUTULA,2925.06,0,0
2787,JD_SUTULA,2925.11,463,14050
2788,JD_SUTULA,2925.23,5,263
2789,JD_SUTULA,2927.01,0,29
2790,JD_SUTULA,2927.03,0,0
2791,JD_SUTULA,2927.12,0,29
2792,JD_SUTULA,2950.06,13,755
2793,JD_SUTULA,2963.24,0,2
2794,KA_SUTULA,2903.02,17,812
2795,KA_SUTULA,2903.03,1,45
2796,KA_SUTULA,2903.04,3,183
2797,KA_SUTULA,2903.041,0,17
2798,KA_SUTULA,2903.05,0,5
2799,KA_SUTULA,2903.06,1,99
2800,KA_SUTULA,2903.08,7,367
2801,KA_SUTULA,2903.09,0,0
2802,KA_SUTULA,2903.11,165,6639
2803,KA_SUTULA,2903.13,105,3694
2804,KA_SUTULA,2903.21,91,2701
2805,KA_SUTULA,2905.01,130,4582
2806,KA_SUTULA,2905.02,53,1706
2807,KA_SUTULA,2950.05,21,944
2808,KA_SUTULA,2907.02,50,1561
2809,KA_SUTULA,2907.03,13,425
2810,KA_SUTULA,2907.04,9,430
2811,KA_SUTULA,2907.05,36,1253
2812,KA_SUTULA,2907.06,2,91
2813,KA_SUTULA,2907.07,4,187
2814,KA_SUTULA,2907.08,1,17
2815,KA_SUTULA,2907.09,0,51
2816,KA_SUTULA,2907.19,0,1
2817,KA_SUTULA,2907.21,1,38
2818,KA_SUTULA,2907.22,0,57
2819,KA_SUTULA,2907.31,5,164
2820,KA_SUTULA,2907.311,0,1
2821,KA_SUTULA,2907.32,7,304
2822,KA_SUTULA,2907.321,0,7
2823,KA_SUTULA,2907.322,4,249
2824,KA_SUTULA,2907.323,3,217
2825,KA_SUTULA,2909.02,5,196
2826,KA_SUTULA,2909.03,4,135
2827,KA_SUTULA,2909.04,33,1082
2828,KA_SUTULA,2909.05,32,1585
2829,KA_SUTULA,2909.06,83,2885
2830,KA_SUTULA,2909.09,0,4
2831,KA_SUTULA,2909.22,0,0
2832,KA_SUTULA,2909.23,0,6
2833,KA_SUTULA,2909.24,0,1
2834,KA_SUTULA,2909.26,0,0
2835,KA_SUTULA,2909.27,0,1
2836,KA_SUTULA,2913.02,340,11775
2837,KA_SUTULA,2913.03,22,759
2838,KA_SUTULA,2911.01,59,1999
2839,KA_SUTULA,2911.02,60,2966
2840,KA_SUTULA,2911.11,37,1355
2841,KA_SUTULA,2911.12,120,4536
2842,KA_SUTULA,2911.13,47,1953
2843,KA_SUTULA,2913.07,0,0
2844,KA_SUTULA,2913.04,3,107
2845,KA_SUTULA,2903.11,165,6639
2846,KA_SUTULA,2903.12,55,1765
2847,KA_SUTULA,2911.21,8,459
2848,KA_SUTULA,2913.05,4,318
2849,KA_SUTULA,2903.13,105,3694
2850,KA_SUTULA,2903.21,91,2701
2851,KA_SUTULA,2903.211,26,759
2852,KA_SUTULA,2903.31,0,0
2853,KA_SUTULA,2903.32,0,0
2854,KA_SUTULA,4511.19,0,0
2855,KA_SUTULA,2905.11,2,35
2856,KA_SUTULA,2905.32,0,10
2857,KA_SUTULA,2907.09,0,51
2858,KA_SUTULA,2909.02,5,196
2859,KA_SUTULA,2919.21,31,1023
2860,KA_SUTULA,2913.11,6,334
2861,KA_SUTULA,2913.21,19,837
2862,KA_SUTULA,2913.30,0,0
2863,KA_SUTULA,2913.31,51,1804
2864,KA_SUTULA,2913.40,0,4
2865,KA_SUTULA,2913.401,0,1
2866,KA_SUTULA,2913.42,41,1020
2867,KA_SUTULA,2913.421,0,0
2868,KA_SUTULA,2913.44,0,2
2869,KA_SUTULA,2913.46,16,323
2870,KA_SUTULA,2913.47,2,34
2871,KA_SUTULA,2913.48,1,39
2872,KA_SUTULA,2913.49,25,908
2873,KA_SUTULA,2913.51,112,3905
2874,KA_SUTULA,2915.02,6,25
2875,KA_SUTULA,2917.01,2,24
2876,KA_SUTULA,2917.02,1,55
2877,KA_SUTULA,2917.11,1,150
2878,KA_SUTULA,2917.21,15,504
2879,KA_SUTULA,2917.211,0,0
2880,KA_SUTULA,2917.31,3,97
2881,KA_SUTULA,2919.01,0,0
2882,KA_SUTULA,2919.10,0,0
2883,KA_SUTULA,2919.22,54,2274
2884,KA_SUTULA,2919.21,31,1023
2885,KA_SUTULA,2919.23,1,42
2886,KA_SUTULA,2919.25,200,7190
2887,KA_SUTULA,2919.27,14,423
2888,KA_SUTULA,2921.02,1,43
2889,KA_SUTULA,2921.03,2,66
2890,KA_SUTULA,2921.04,19,672
2891,KA_SUTULA,2921.11,0,8
2892,KA_SUTULA,2921.12,43,1916
2893,KA_SUTULA,2921.31,33,1161
2894,KA_SUTULA,2921.32,6,192
2895,KA_SUTULA,2921.33,58,2511
2896,KA_SUTULA,2921.34,51,1760
2897,KA_SUTULA,2921.36,11,514
2898,KA_SUTULA,2921.38,7,263
2899,KA_SUTULA,2921.41,3,31
2900,KA_SUTULA,2921.44,0,2
2901,KA_SUTULA,2921.45,0,2
2902,KA_SUTULA,2923.01,0,18
2903,KA_SUTULA,2923.02,0,2
2904,KA_SUTULA,2923.12,144,4548
2905,KA_SUTULA,2923.13,107,4605
2906,KA_SUTULA,2923.15,1,170
2907,KA_SUTULA,2923.20,6,150
2908,KA_SUTULA,2923.24,241,8509
2909,KA_SUTULA,2923.32,1,14
2910,KA_SUTULA,2923.42,2,53
2911,KA_SUTULA,2925.03,219,8016
2912,KA_SUTULA,2925.04,8,158
2913,KA_SUTULA,2925.06,0,0
2914,KA_SUTULA,2925.11,381,14050
2915,KA_SUTULA,2925.23,11,263
2916,KA_SUTULA,2927.01,2,29
2917,KA_SUTULA,2927.03,0,0
2918,KA_SUTULA,2927.12,0,29
2919,KA_SUTULA,2950.06,20,755
2920,KA_SUTULA,2963.24,0,2
2921,EA_GALLAGHER,2903.02,3,812
2922,EA_GALLAGHER,2903.03,0,45
2923,EA_GALLAGHER,2903.04,0,183
2924,EA_GALLAGHER,2903.041,0,17
2925,EA_GALLAGHER,2903.05,0,5
2926,EA_GALLAGHER,2903.06,0,99
2927,EA_GALLAGHER,2903.08,3,367
2928,EA_GALLAGHER,2903.09,0,0
2929,EA_GALLAGHER,2903.11,24,6639
2930,EA_GALLAGHER,2903.13,13,3694
2931,EA_GALLAGHER,2903.21,15,2701
2932,EA_GALLAGHER,2905.01,18,4582
2933,EA_GALLAGHER,2905.02,1,1706
2934,EA_GALLAGHER,2950.05,6,944
2935,EA_GALLAGHER,2907.02,7,1561
2936,EA_GALLAGHER,2907.03,0,425
2937,EA_GALLAGHER,2907.04,2,430
2938,EA_GALLAGHER,2907.05,5,1253
2939,EA_GALLAGHER,2907.06,2,91
2940,EA_GALLAGHER,2907.07,1,187
2941,EA_GALLAGHER,2907.08,0,17
2942,EA_GALLAGHER,2907.09,0,51
2943,EA_GALLAGHER,2907.19,0,1
2944,EA_GALLAGHER,2907.21,0,38
2945,EA_GALLAGHER,2907.22,0,57
2946,EA_GALLAGHER,2907.31,1,164
2947,EA_GALLAGHER,2907.311,0,1
2948,EA_GALLAGHER,2907.32,0,304
2949,EA_GALLAGHER,2907.321,0,7
2950,EA_GALLAGHER,2907.322,0,249
2951,EA_GALLAGHER,2907.323,0,217
2952,EA_GALLAGHER,2909.02,2,196
2953,EA_GALLAGHER,2909.03,0,135
2954,EA_GALLAGHER,2909.04,3,1082
2955,EA_GALLAGHER,2909.05,9,1585
2956,EA_GALLAGHER,2909.06,7,2885
2957,EA_GALLAGHER,2909.09,0,4
2958,EA_GALLAGHER,2909.22,0,0
2959,EA_GALLAGHER,2909.23,0,6
2960,EA_GALLAGHER,2909.24,0,1
2961,EA_GALLAGHER,2909.26,0,0
2962,EA_GALLAGHER,2909.27,0,1
2963,EA_GALLAGHER,2913.02,43,11775
2964,EA_GALLAGHER,2913.03,2,759
2965,EA_GALLAGHER,2911.01,5,1999
2966,EA_GALLAGHER,2911.02,3,2966
2967,EA_GALLAGHER,2911.11,8,1355
2968,EA_GALLAGHER,2911.12,22,4536
2969,EA_GALLAGHER,2911.13,14,1953
2970,EA_GALLAGHER,2913.07,0,0
2971,EA_GALLAGHER,2913.04,0,107
2972,EA_GALLAGHER,2903.11,24,6639
2973,EA_GALLAGHER,2903.12,10,1765
2974,EA_GALLAGHER,2911.21,1,459
2975,EA_GALLAGHER,2913.05,2,318
2976,EA_GALLAGHER,2903.13,13,3694
2977,EA_GALLAGHER,2903.21,15,2701
2978,EA_GALLAGHER,2903.211,5,759
2979,EA_GALLAGHER,2903.31,0,0
2980,EA_GALLAGHER,2903.32,0,0
2981,EA_GALLAGHER,4511.19,0,0
2982,EA_GALLAGHER,2905.11,0,35
2983,EA_GALLAGHER,2905.32,0,10
2984,EA_GALLAGHER,2907.09,0,51
2985,EA_GALLAGHER,2909.02,2,196
2986,EA_GALLAGHER,2919.21,3,1023
2987,EA_GALLAGHER,2913.11,1,334
2988,EA_GALLAGHER,2913.21,3,837
2989,EA_GALLAGHER,2913.30,0,0
2990,EA_GALLAGHER,2913.31,10,1804
2991,EA_GALLAGHER,2913.40,0,4
2992,EA_GALLAGHER,2913.401,0,1
2993,EA_GALLAGHER,2913.42,7,1020
2994,EA_GALLAGHER,2913.421,0,0
2995,EA_GALLAGHER,2913.44,0,2
2996,EA_GALLAGHER,2913.46,0,323
2997,EA_GALLAGHER,2913.47,0,34
2998,EA_GALLAGHER,2913.48,0,39
2999,EA_GALLAGHER,2913.49,3,908
3000,EA_GALLAGHER,2913.51,12,3905
3001,EA_GALLAGHER,2915.02,0,25
3002,EA_GALLAGHER,2917.01,0,24
3003,EA_GALLAGHER,2917.02,1,55
3004,EA_GALLAGHER,2917.11,0,150
3005,EA_GALLAGHER,2917.21,2,504
3006,EA_GALLAGHER,2917.211,0,0
3007,EA_GALLAGHER,2917.31,0,97
3008,EA_GALLAGHER,2919.01,0,0
3009,EA_GALLAGHER,2919.10,0,0
3010,EA_GALLAGHER,2919.22,11,2274
3011,EA_GALLAGHER,2919.21,3,1023
3012,EA_GALLAGHER,2919.23,0,42
3013,EA_GALLAGHER,2919.25,21,7190
3014,EA_GALLAGHER,2919.27,0,423
3015,EA_GALLAGHER,2921.02,0,43
3016,EA_GALLAGHER,2921.03,0,66
3017,EA_GALLAGHER,2921.04,4,672
3018,EA_GALLAGHER,2921.11,0,8
3019,EA_GALLAGHER,2921.12,5,1916
3020,EA_GALLAGHER,2921.31,1,1161
3021,EA_GALLAGHER,2921.32,1,192
3022,EA_GALLAGHER,2921.33,12,2511
3023,EA_GALLAGHER,2921.34,2,1760
3024,EA_GALLAGHER,2921.36,0,514
3025,EA_GALLAGHER,2921.38,0,263
3026,EA_GALLAGHER,2921.41,0,31
3027,EA_GALLAGHER,2921.44,0,2
3028,EA_GALLAGHER,2921.45,0,2
3029,EA_GALLAGHER,2923.01,0,18
3030,EA_GALLAGHER,2923.02,0,2
3031,EA_GALLAGHER,2923.12,26,4548
3032,EA_GALLAGHER,2923.13,20,4605
3033,EA_GALLAGHER,2923.15,1,170
3034,EA_GALLAGHER,2923.20,0,150
3035,EA_GALLAGHER,2923.24,38,8509
3036,EA_GALLAGHER,2923.32,0,14
3037,EA_GALLAGHER,2923.42,0,53
3038,EA_GALLAGHER,2925.03,43,8016
3039,EA_GALLAGHER,2925.04,1,158
3040,EA_GALLAGHER,2925.06,0,0
3041,EA_GALLAGHER,2925.11,49,14050
3042,EA_GALLAGHER,2925.23,3,263
3043,EA_GALLAGHER,2927.01,0,29
3044,EA_GALLAGHER,2927.03,0,0
3045,EA_GALLAGHER,2927.12,1,29
3046,EA_GALLAGHER,2950.06,4,755
3047,EA_GALLAGHER,2963.24,0,2
3048,TJ_MCGINTY,2903.02,7,812
3049,TJ_MCGINTY,2903.03,1,45
3050,TJ_MCGINTY,2903.04,0,183
3051,TJ_MCGINTY,2903.041,0,17
3052,TJ_MCGINTY,2903.05,0,5
3053,TJ_MCGINTY,2903.06,3,99
3054,TJ_MCGINTY,2903.08,3,367
3055,TJ_MCGINTY,2903.09,0,0
3056,TJ_MCGINTY,2903.11,55,6639
3057,TJ_MCGINTY,2903.13,23,3694
3058,TJ_MCGINTY,2903.21,16,2701
3059,TJ_MCGINTY,2905.01,47,4582
3060,TJ_MCGINTY,2905.02,9,1706
3061,TJ_MCGINTY,2950.05,5,944
3062,TJ_MCGINTY,2907.02,7,1561
3063,TJ_MCGINTY,2907.03,6,425
3064,TJ_MCGINTY,2907.04,2,430
3065,TJ_MCGINTY,2907.05,9,1253
3066,TJ_MCGINTY,2907.06,2,91
3067,TJ_MCGINTY,2907.07,2,187
3068,TJ_MCGINTY,2907.08,0,17
3069,TJ_MCGINTY,2907.09,0,51
3070,TJ_MCGINTY,2907.19,0,1
3071,TJ_MCGINTY,2907.21,1,38
3072,TJ_MCGINTY,2907.22,1,57
3073,TJ_MCGINTY,2907.31,3,164
3074,TJ_MCGINTY,2907.311,0,1
3075,TJ_MCGINTY,2907.32,3,304
3076,TJ_MCGINTY,2907.321,0,7
3077,TJ_MCGINTY,2907.322,3,249
3078,TJ_MCGINTY,2907.323,2,217
3079,TJ_MCGINTY,2909.02,2,196
3080,TJ_MCGINTY,2909.03,0,135
3081,TJ_MCGINTY,2909.04,7,1082
3082,TJ_MCGINTY,2909.05,14,1585
3083,TJ_MCGINTY,2909.06,18,2885
3084,TJ_MCGINTY,2909.09,0,4
3085,TJ_MCGINTY,2909.22,0,0
3086,TJ_MCGINTY,2909.23,0,6
3087,TJ_MCGINTY,2909.24,0,1
3088,TJ_MCGINTY,2909.26,0,0
3089,TJ_MCGINTY,2909.27,0,1
3090,TJ_MCGINTY,2913.02,77,11775
3091,TJ_MCGINTY,2913.03,7,759
3092,TJ_MCGINTY,2911.01,11,1999
3093,TJ_MCGINTY,2911.02,20,2966
3094,TJ_MCGINTY,2911.11,6,1355
3095,TJ_MCGINTY,2911.12,28,4536
3096,TJ_MCGINTY,2911.13,15,1953
3097,TJ_MCGINTY,2913.07,0,0
3098,TJ_MCGINTY,2913.04,2,107
3099,TJ_MCGINTY,2903.11,55,6639
3100,TJ_MCGINTY,2903.12,16,1765
3101,TJ_MCGINTY,2911.21,1,459
3102,TJ_MCGINTY,2913.05,0,318
3103,TJ_MCGINTY,2903.13,23,3694
3104,TJ_MCGINTY,2903.21,16,2701
3105,TJ_MCGINTY,2903.211,4,759
3106,TJ_MCGINTY,2903.31,0,0
3107,TJ_MCGINTY,2903.32,0,0
3108,TJ_MCGINTY,4511.19,0,0
3109,TJ_MCGINTY,2905.11,0,35
3110,TJ_MCGINTY,2905.32,0,10
3111,TJ_MCGINTY,2907.09,0,51
3112,TJ_MCGINTY,2909.02,2,196
3113,TJ_MCGINTY,2919.21,4,1023
3114,TJ_MCGINTY,2913.11,5,334
3115,TJ_MCGINTY,2913.21,6,837
3116,TJ_MCGINTY,2913.30,0,0
3117,TJ_MCGINTY,2913.31,17,1804
3118,TJ_MCGINTY,2913.40,0,4
3119,TJ_MCGINTY,2913.401,0,1
3120,TJ_MCGINTY,2913.42,10,1020
3121,TJ_MCGINTY,2913.421,0,0
3122,TJ_MCGINTY,2913.44,0,2
3123,TJ_MCGINTY,2913.46,0,323
3124,TJ_MCGINTY,2913.47,0,34
3125,TJ_MCGINTY,2913.48,1,39
3126,TJ_MCGINTY,2913.49,12,908
3127,TJ_MCGINTY,2913.51,20,3905
3128,TJ_MCGINTY,2915.02,0,25
3129,TJ_MCGINTY,2917.01,0,24
3130,TJ_MCGINTY,2917.02,0,55
3131,TJ_MCGINTY,2917.11,0,150
3132,TJ_MCGINTY,2917.21,2,504
3133,TJ_MCGINTY,2917.211,0,0
3134,TJ_MCGINTY,2917.31,0,97
3135,TJ_MCGINTY,2919.01,0,0
3136,TJ_MCGINTY,2919.10,0,0
3137,TJ_MCGINTY,2919.22,16,2274
3138,TJ_MCGINTY,2919.21,4,1023
3139,TJ_MCGINTY,2919.23,0,42
3140,TJ_MCGINTY,2919.25,60,7190
3141,TJ_MCGINTY,2919.27,2,423
3142,TJ_MCGINTY,2921.02,0,43
3143,TJ_MCGINTY,2921.03,0,66
3144,TJ_MCGINTY,2921.04,5,672
3145,TJ_MCGINTY,2921.11,0,8
3146,TJ_MCGINTY,2921.12,22,1916
3147,TJ_MCGINTY,2921.31,5,1161
3148,TJ_MCGINTY,2921.32,1,192
3149,TJ_MCGINTY,2921.33,19,2511
3150,TJ_MCGINTY,2921.34,8,1760
3151,TJ_MCGINTY,2921.36,2,514
3152,TJ_MCGINTY,2921.38,3,263
3153,TJ_MCGINTY,2921.41,0,31
3154,TJ_MCGINTY,2921.44,0,2
3155,TJ_MCGINTY,2921.45,0,2
3156,TJ_MCGINTY,2923.01,0,18
3157,TJ_MCGINTY,2923.02,0,2
3158,TJ_MCGINTY,2923.12,26,4548
3159,TJ_MCGINTY,2923.13,32,4605
3160,TJ_MCGINTY,2923.15,1,170
3161,TJ_MCGINTY,2923.20,0,150
3162,TJ_MCGINTY,2923.24,91,8509
3163,TJ_MCGINTY,2923.32,0,14
3164,TJ_MCGINTY,2923.42,0,53
3165,TJ_MCGINTY,2925.03,96,8016
3166,TJ_MCGINTY,2925.04,3,158
3167,TJ_MCGINTY,2925.06,0,0
3168,TJ_MCGINTY,2925.11,121,14050
3169,TJ_MCGINTY,2925.23,4,263
3170,TJ_MCGINTY,2927.01,0,29
3171,TJ_MCGINTY,2927.03,0,0
3172,TJ_MCGINTY,2927.12,0,29
3173,TJ_MCGINTY,2950.06,7,755
3174,TJ_MCGINTY,2963.24,0,2
3175,SA_FRIEDMAN,2903.02,19,812
3176,SA_FRIEDMAN,2903.03,0,45
3177,SA_FRIEDMAN,2903.04,4,183
3178,SA_FRIEDMAN,2903.041,2,17
3179,SA_FRIEDMAN,2903.05,0,5
3180,SA_FRIEDMAN,2903.06,2,99
3181,SA_FRIEDMAN,2903.08,11,367
3182,SA_FRIEDMAN,2903.09,0,0
3183,SA_FRIEDMAN,2903.11,211,6639
3184,SA_FRIEDMAN,2903.13,126,3694
3185,SA_FRIEDMAN,2903.21,75,2701
3186,SA_FRIEDMAN,2905.01,136,4582
3187,SA_FRIEDMAN,2905.02,58,1706
3188,SA_FRIEDMAN,2950.05,24,944
3189,SA_FRIEDMAN,2907.02,53,1561
3190,SA_FRIEDMAN,2907.03,12,425
3191,SA_FRIEDMAN,2907.04,11,430
3192,SA_FRIEDMAN,2907.05,33,1253
3193,SA_FRIEDMAN,2907.06,0,91
3194,SA_FRIEDMAN,2907.07,4,187
3195,SA_FRIEDMAN,2907.08,0,17
3196,SA_FRIEDMAN,2907.09,3,51
3197,SA_FRIEDMAN,2907.19,0,1
3198,SA_FRIEDMAN,2907.21,1,38
3199,SA_FRIEDMAN,2907.22,1,57
3200,SA_FRIEDMAN,2907.31,8,164
3201,SA_FRIEDMAN,2907.311,0,1
3202,SA_FRIEDMAN,2907.32,11,304
3203,SA_FRIEDMAN,2907.321,1,7
3204,SA_FRIEDMAN,2907.322,8,249
3205,SA_FRIEDMAN,2907.323,7,217
3206,SA_FRIEDMAN,2909.02,3,196
3207,SA_FRIEDMAN,2909.03,5,135
3208,SA_FRIEDMAN,2909.04,43,1082
3209,SA_FRIEDMAN,2909.05,49,1585
3210,SA_FRIEDMAN,2909.06,81,2885
3211,SA_FRIEDMAN,2909.09,0,4
3212,SA_FRIEDMAN,2909.22,0,0
3213,SA_FRIEDMAN,2909.23,0,6
3214,SA_FRIEDMAN,2909.24,0,1
3215,SA_FRIEDMAN,2909.26,0,0
3216,SA_FRIEDMAN,2909.27,0,1
3217,SA_FRIEDMAN,2913.02,387,11775
3218,SA_FRIEDMAN,2913.03,38,759
3219,SA_FRIEDMAN,2911.01,59,1999
3220,SA_FRIEDMAN,2911.02,103,2966
3221,SA_FRIEDMAN,2911.11,46,1355
3222,SA_FRIEDMAN,2911.12,139,4536
3223,SA_FRIEDMAN,2911.13,59,1953
3224,SA_FRIEDMAN,2913.07,0,0
3225,SA_FRIEDMAN,2913.04,2,107
3226,SA_FRIEDMAN,2903.11,211,6639
3227,SA_FRIEDMAN,2903.12,58,1765
3228,SA_FRIEDMAN,2911.21,13,459
3229,SA_FRIEDMAN,2913.05,10,318
3230,SA_FRIEDMAN,2903.13,126,3694
3231,SA_FRIEDMAN,2903.21,75,2701
3232,SA_FRIEDMAN,2903.211,16,759
3233,SA_FRIEDMAN,2903.31,0,0
3234,SA_FRIEDMAN,2903.32,0,0
3235,SA_FRIEDMAN,4511.19,0,0
3236,SA_FRIEDMAN,2905.11,1,35
3237,SA_FRIEDMAN,2905.32,0,10
3238,SA_FRIEDMAN,2907.09,3,51
3239,SA_FRIEDMAN,2909.02,3,196
3240,SA_FRIEDMAN,2919.21,30,1023
3241,SA_FRIEDMAN,2913.11,14,334
3242,SA_FRIEDMAN,2913.21,18,837
3243,SA_FRIEDMAN,2913.30,0,0
3244,SA_FRIEDMAN,2913.31,45,1804
3245,SA_FRIEDMAN,2913.40,0,4
3246,SA_FRIEDMAN,2913.401,0,1
3247,SA_FRIEDMAN,2913.42,26,1020
3248,SA_FRIEDMAN,2913.421,0,0
3249,SA_FRIEDMAN,2913.44,0,2
3250,SA_FRIEDMAN,2913.46,9,323
3251,SA_FRIEDMAN,2913.47,4,34
3252,SA_FRIEDMAN,2913.48,3,39
3253,SA_FRIEDMAN,2913.49,30,908
3254,SA_FRIEDMAN,2913.51,106,3905
3255,SA_FRIEDMAN,2915.02,0,25
3256,SA_FRIEDMAN,2917.01,0,24
3257,SA_FRIEDMAN,2917.02,1,55
3258,SA_FRIEDMAN,2917.11,9,150
3259,SA_FRIEDMAN,2917.21,12,504
3260,SA_FRIEDMAN,2917.211,0,0
3261,SA_FRIEDMAN,2917.31,4,97
3262,SA_FRIEDMAN,2919.01,0,0
3263,SA_FRIEDMAN,2919.10,0,0
3264,SA_FRIEDMAN,2919.22,66,2274
3265,SA_FRIEDMAN,2919.21,30,1023
3266,SA_FRIEDMAN,2919.23,1,42
3267,SA_FRIEDMAN,2919.25,255,7190
3268,SA_FRIEDMAN,2919.27,13,423
3269,SA_FRIEDMAN,2921.02,0,43
3270,SA_FRIEDMAN,2921.03,1,66
3271,SA_FRIEDMAN,2921.04,24,672
3272,SA_FRIEDMAN,2921.11,0,8
3273,SA_FRIEDMAN,2921.12,56,1916
3274,SA_FRIEDMAN,2921.31,36,1161
3275,SA_FRIEDMAN,2921.32,9,192
3276,SA_FRIEDMAN,2921.33,83,2511
3277,SA_FRIEDMAN,2921.34,41,1760
3278,SA_FRIEDMAN,2921.36,9,514
3279,SA_FRIEDMAN,2921.38,10,263
3280,SA_FRIEDMAN,2921.41,1,31
3281,SA_FRIEDMAN,2921.44,0,2
3282,SA_FRIEDMAN,2921.45,0,2
3283,SA_FRIEDMAN,2923.01,2,18
3284,SA_FRIEDMAN,2923.02,0,2
3285,SA_FRIEDMAN,2923.12,124,4548
3286,SA_FRIEDMAN,2923.13,133,4605
3287,SA_FRIEDMAN,2923.15,4,170
3288,SA_FRIEDMAN,2923.20,8,150
3289,SA_FRIEDMAN,2923.24,265,8509
3290,SA_FRIEDMAN,2923.32,1,14
3291,SA_FRIEDMAN,2923.42,1,53
3292,SA_FRIEDMAN,2925.03,258,8016
3293,SA_FRIEDMAN,2925.04,6,158
3294,SA_FRIEDMAN,2925.06,0,0
3295,SA_FRIEDMAN,2925.11,458,14050
3296,SA_FRIEDMAN,2925.23,9,263
3297,SA_FRIEDMAN,2927.01,0,29
3298,SA_FRIEDMAN,2927.03,0,0
3299,SA_FRIEDMAN,2927.12,0,29
3300,SA_FRIEDMAN,2950.06,26,755
3301,SA_FRIEDMAN,2963.24,0,2
3302,BM_MCCAFFERTY,2903.02,4,812
3303,BM_MCCAFFERTY,2903.03,1,45
3304,BM_MCCAFFERTY,2903.04,0,183
3305,BM_MCCAFFERTY,2903.041,0,17
3306,BM_MCCAFFERTY,2903.05,0,5
3307,BM_MCCAFFERTY,2903.06,0,99
3308,BM_MCCAFFERTY,2903.08,1,367
3309,BM_MCCAFFERTY,2903.09,0,0
3310,BM_MCCAFFERTY,2903.11,48,6639
3311,BM_MCCAFFERTY,2903.13,18,3694
3312,BM_MCCAFFERTY,2903.21,15,2701
3313,BM_MCCAFFERTY,2905.01,29,4582
3314,BM_MCCAFFERTY,2905.02,10,1706
3315,BM_MCCAFFERTY,2950.05,6,944
3316,BM_MCCAFFERTY,2907.02,7,1561
3317,BM_MCCAFFERTY,2907.03,1,425
3318,BM_MCCAFFERTY,2907.04,0,430
3319,BM_MCCAFFERTY,2907.05,3,1253
3320,BM_MCCAFFERTY,2907.06,1,91
3321,BM_MCCAFFERTY,2907.07,0,187
3322,BM_MCCAFFERTY,2907.08,0,17
3323,BM_MCCAFFERTY,2907.09,0,51
3324,BM_MCCAFFERTY,2907.19,0,1
3325,BM_MCCAFFERTY,2907.21,0,38
3326,BM_MCCAFFERTY,2907.22,0,57
3327,BM_MCCAFFERTY,2907.31,1,164
3328,BM_MCCAFFERTY,2907.311,0,1
3329,BM_MCCAFFERTY,2907.32,1,304
3330,BM_MCCAFFERTY,2907.321,0,7
3331,BM_MCCAFFERTY,2907.322,1,249
3332,BM_MCCAFFERTY,2907.323,0,217
3333,BM_MCCAFFERTY,2909.02,2,196
3334,BM_MCCAFFERTY,2909.03,1,135
3335,BM_MCCAFFERTY,2909.04,9,1082
3336,BM_MCCAFFERTY,2909.05,5,1585
3337,BM_MCCAFFERTY,2909.06,7,2885
3338,BM_MCCAFFERTY,2909.09,0,4
3339,BM_MCCAFFERTY,2909.22,0,0
3340,BM_MCCAFFERTY,2909.23,0,6
3341,BM_MCCAFFERTY,2909.24,0,1
3342,BM_MCCAFFERTY,2909.26,0,0
3343,BM_MCCAFFERTY,2909.27,0,1
3344,BM_MCCAFFERTY,2913.02,47,11775
3345,BM_MCCAFFERTY,2913.03,3,759
3346,BM_MCCAFFERTY,2911.01,12,1999
3347,BM_MCCAFFERTY,2911.02,26,2966
3348,BM_MCCAFFERTY,2911.11,12,1355
3349,BM_MCCAFFERTY,2911.12,21,4536
3350,BM_MCCAFFERTY,2911.13,8,1953
3351,BM_MCCAFFERTY,2913.07,0,0
3352,BM_MCCAFFERTY,2913.04,0,107
3353,BM_MCCAFFERTY,2903.11,48,6639
3354,BM_MCCAFFERTY,2903.12,14,1765
